,id,neg,neu,pos,compound,sentiment_score
8173,1453873494198947842,0.0,1.0,0.0,0.0,Neutral
8174,1453873485508329479,0.452,0.548,0.0,-0.5106,Negative
8175,1453873351743705089,0.0,0.686,0.314,0.6705,Positive
8176,1453873071408959492,0.134,0.599,0.268,0.7003,Positive
8177,1453872779816628228,0.0,0.663,0.337,0.7269,Positive
8178,1453872675676323844,0.0,0.789,0.211,0.7506,Positive
8179,1453872514606772233,0.236,0.606,0.158,-0.3182,Negative
8180,1453872459753590784,0.127,0.613,0.26,0.2062,Positive
8181,1453872424785752069,0.0,1.0,0.0,0.0,Neutral
8182,1453872411959603200,0.0,1.0,0.0,0.0,Neutral
8183,1453872395287150593,0.0,1.0,0.0,0.0,Neutral
8184,1453872336151666690,0.0,0.446,0.554,0.5766,Positive
8185,1453872240840355864,0.0,1.0,0.0,0.0,Neutral
8186,1453871883456106497,0.355,0.561,0.084,-0.9475,Negative
8187,1453871817328898079,0.0,0.839,0.161,0.3182,Positive
8188,1453871809296748545,0.074,0.777,0.15,0.4503,Positive
8189,1453871616274874368,0.0,1.0,0.0,0.0,Neutral
8190,1453871595940941824,0.222,0.667,0.111,-0.4588,Negative
8191,1453871559790129152,0.233,0.709,0.057,-0.7717,Negative
8192,1453871496804380678,0.0,0.806,0.194,0.5229,Positive
8193,1453871462222344198,0.0,1.0,0.0,0.0,Neutral
8194,1453871338905604096,0.0,0.837,0.163,0.6892,Positive
8195,1453871320500826112,0.0,1.0,0.0,0.0,Neutral
8196,1453871294114451461,0.0,1.0,0.0,0.0,Neutral
8197,1453871259020791809,0.0,0.746,0.254,0.5777,Positive
8198,1453871149713133574,0.0,1.0,0.0,0.0,Neutral
8199,1453871027503738882,0.0,1.0,0.0,0.0,Neutral
8200,1453871010093150228,0.0,1.0,0.0,0.0,Neutral
8201,1453870887975936003,0.0,1.0,0.0,0.0,Neutral
8202,1453870804811358212,0.196,0.412,0.392,0.8271,Positive
8203,1453870793247576064,0.0,1.0,0.0,0.0,Neutral
8204,1453870638439956489,0.34,0.66,0.0,-0.5574,Negative
8205,1453870621356666885,0.031,0.969,0.0,-0.0387,Neutral
8206,1453870523306422297,0.0,1.0,0.0,0.0,Neutral
8207,1453870457409527811,0.0,1.0,0.0,0.0,Neutral
8208,1453870273682358274,0.1,0.9,0.0,-0.2732,Negative
8209,1453870207336808448,0.0,0.825,0.175,0.5576,Positive
8210,1453870165557456918,0.419,0.581,0.0,-0.9055,Negative
8211,1453870115137540101,0.0,1.0,0.0,0.0,Neutral
8212,1453870064390733824,0.189,0.651,0.16,-0.128,Negative
8213,1453870004479401984,0.0,0.798,0.202,0.7633,Positive
8214,1453869904679956481,0.0,1.0,0.0,0.0,Neutral
8215,1453869779211755522,0.146,0.67,0.184,-0.0093,Neutral
8216,1453869688052723737,0.0,1.0,0.0,0.0,Neutral
8217,1453869543919599616,0.0,0.6,0.4,0.7184,Positive
8218,1453869522641956870,0.0,0.602,0.398,0.5106,Positive
8219,1453869488525488144,0.0,1.0,0.0,0.0,Neutral
8220,1453869004867739649,0.655,0.345,0.0,-0.5859,Negative
8221,1453868965726466055,0.0,1.0,0.0,0.0,Neutral
8222,1453868942359859200,0.134,0.768,0.098,-0.2103,Negative
8223,1453868930347438082,0.409,0.434,0.156,-0.8283,Negative
8224,1453868907870109697,0.417,0.426,0.157,-0.7269,Negative
8225,1453868773468000256,0.467,0.533,0.0,-0.5423,Negative
8226,1453868671823085569,0.0,0.717,0.283,0.6523,Positive
8227,1453868645227114501,0.188,0.812,0.0,-0.6597,Negative
8228,1453868609726517250,0.0,0.796,0.204,0.3182,Positive
8229,1453868563777953792,0.0,1.0,0.0,0.0,Neutral
8230,1453868505615331330,0.0,1.0,0.0,0.0,Neutral
8231,1453868437437140995,0.327,0.639,0.033,-0.9364,Negative
8232,1453868424120217602,0.0,1.0,0.0,0.0,Neutral
8233,1453868409540784154,0.239,0.678,0.083,-0.5719,Negative
8234,1453868274056187908,0.0,1.0,0.0,0.0,Neutral
8235,1453868262169710594,0.0,1.0,0.0,0.0,Neutral
8236,1453868226111213569,0.0,1.0,0.0,0.0,Neutral
8237,1453868165658726402,0.109,0.591,0.3,0.6362,Positive
8238,1453868112651169800,0.0,1.0,0.0,0.0,Neutral
8239,1453868019902517254,0.108,0.574,0.319,0.7088,Positive
8240,1453867943637536769,0.0,1.0,0.0,0.0,Neutral
8241,1453867899777597440,0.415,0.585,0.0,-0.6428,Negative
8242,1453867876163600384,0.0,0.543,0.457,0.8217,Positive
8243,1453867851253796871,0.0,1.0,0.0,0.0,Neutral
8244,1453867783364616196,0.159,0.841,0.0,-0.5574,Negative
8245,1453867739412451330,0.0,0.745,0.255,0.5824,Positive
8246,1453867703232602118,0.0,1.0,0.0,0.0,Neutral
8247,1453867657900535820,0.0,1.0,0.0,0.0,Neutral
8248,1453867580112973836,0.083,0.702,0.215,0.4588,Positive
8249,1453867559044911105,0.329,0.671,0.0,-0.7096,Negative
8250,1453867550706524160,0.0,1.0,0.0,0.0,Neutral
8251,1453867520058929157,0.0,1.0,0.0,0.0,Neutral
8252,1453867473019752453,0.0,1.0,0.0,0.0,Neutral
8253,1453867366086070273,0.0,1.0,0.0,0.0,Neutral
8254,1453867327452114947,0.0,0.753,0.247,0.3182,Positive
8255,1453867218442227725,0.0,0.889,0.111,0.3612,Positive
8256,1453867192919994383,0.0,0.859,0.141,0.2023,Positive
8257,1453867158635749379,0.0,1.0,0.0,0.0,Neutral
8258,1453867071520088066,0.247,0.753,0.0,-0.9153,Negative
8259,1453866998786449415,0.0,0.58,0.42,0.4404,Positive
8260,1453866991136215044,0.0,0.571,0.429,0.7184,Positive
8261,1453866900413456386,0.297,0.507,0.196,-0.1481,Negative
8262,1453866825725349889,0.355,0.645,0.0,-0.296,Negative
8263,1453866666517925898,0.0,1.0,0.0,0.0,Neutral
8264,1453866614986846216,0.067,0.933,0.0,-0.2023,Negative
8265,1453866453346750474,0.0,1.0,0.0,0.0,Neutral
8266,1453866347205595143,0.203,0.797,0.0,-0.7269,Negative
8267,1453866332177371139,0.0,0.529,0.471,0.872,Positive
8268,1453866221342916610,0.164,0.765,0.071,-0.5106,Negative
8269,1453866190124863488,0.0,1.0,0.0,0.0,Neutral
8270,1453866027230523398,0.395,0.605,0.0,-0.8779,Negative
8271,1453866002014425088,0.329,0.671,0.0,-0.2411,Negative
8272,1453865998889717760,0.542,0.458,0.0,-0.7964,Negative
8273,1453865924772118528,0.0,0.722,0.278,0.4019,Positive
8274,1453865781314260997,0.238,0.608,0.155,-0.3612,Negative
8275,1453865719662317570,0.045,0.913,0.043,-0.0276,Neutral
8276,1453865644689137672,0.0,0.769,0.231,0.4588,Positive
8277,1453865495288033302,0.0,1.0,0.0,0.0,Neutral
8278,1453865472605229056,0.0,1.0,0.0,0.0,Neutral
8279,1453865459300782080,0.0,1.0,0.0,0.0,Neutral
8280,1453865167700307970,0.0,1.0,0.0,0.0,Neutral
8281,1453865021000331282,0.0,1.0,0.0,0.0,Neutral
8282,1453864994307641345,0.0,1.0,0.0,0.0,Neutral
8283,1453864807203893250,0.0,1.0,0.0,0.0,Neutral
8284,1453864789244055555,0.192,0.668,0.14,-0.4098,Negative
8285,1453864764459859970,0.0,1.0,0.0,0.0,Neutral
8286,1453864705672548353,0.0,1.0,0.0,0.0,Neutral
8287,1453864668150128641,0.0,0.729,0.271,0.6369,Positive
8288,1453864666648678408,0.0,0.61,0.39,0.4939,Positive
8289,1453864658410954752,0.076,0.824,0.1,0.192,Positive
8290,1453864656246816770,0.0,1.0,0.0,0.0,Neutral
8291,1453864655542054913,0.13,0.87,0.0,-0.6808,Negative
8292,1453864650391662594,0.0,1.0,0.0,0.0,Neutral
8293,1453864603524403202,0.0,1.0,0.0,0.0,Neutral
8294,1453864536331726855,0.0,0.584,0.416,0.9153,Positive
8295,1453864506065514497,0.0,1.0,0.0,0.0,Neutral
8296,1453864403225489413,0.217,0.732,0.051,-0.7279,Negative
8297,1453864376130277377,0.0,0.851,0.149,0.7906,Positive
8298,1453864292957179907,0.0,1.0,0.0,0.0,Neutral
8299,1453864226821312514,0.0,1.0,0.0,0.0,Neutral
8300,1453863987154616324,0.196,0.804,0.0,-0.296,Negative
8301,1453863979474829312,0.0,1.0,0.0,0.0,Neutral
8302,1453863958830583812,0.0,1.0,0.0,0.0,Neutral
8303,1453863790030860290,0.326,0.606,0.068,-0.8676,Negative
8304,1453863760351965192,0.0,1.0,0.0,0.0,Neutral
8305,1453863756774219780,0.0,0.631,0.369,0.6239,Positive
8306,1453863542155743234,0.0,0.513,0.487,0.2263,Positive
8307,1453863465605636097,0.0,1.0,0.0,0.0,Neutral
8308,1453863391613919235,0.0,1.0,0.0,0.0,Neutral
8309,1453863300878512133,0.0,1.0,0.0,0.0,Neutral
8310,1453863202245255172,0.0,1.0,0.0,0.0,Neutral
8311,1453863101518995458,0.0,1.0,0.0,0.0,Neutral
8312,1453863083156328453,0.15,0.77,0.08,-0.504,Negative
8313,1453863047433498638,0.0,1.0,0.0,0.0,Neutral
8314,1453863015065927688,0.0,0.867,0.133,0.3182,Positive
8315,1453863003128958976,0.328,0.556,0.116,-0.6369,Negative
8316,1453862870026833920,0.0,0.852,0.148,0.5106,Positive
8317,1453862859713155072,0.655,0.345,0.0,-0.5859,Negative
8318,1453862827815575553,0.34,0.526,0.134,-0.624,Negative
8319,1453862785943748610,0.0,1.0,0.0,0.0,Neutral
8320,1453862687390248972,0.0,1.0,0.0,0.0,Neutral
8321,1453862616720367619,0.0,0.543,0.457,0.882,Positive
8322,1453862533228531713,0.0,0.658,0.342,0.9331,Positive
8323,1453862514618478608,0.0,0.816,0.184,0.4019,Positive
8324,1453862466169999362,0.0,1.0,0.0,0.0,Neutral
8325,1453862425892032514,0.0,0.843,0.157,0.6369,Positive
8326,1453862339179003908,0.0,1.0,0.0,0.0,Neutral
8327,1453862259806121995,0.0,1.0,0.0,0.0,Neutral
8328,1453862257708834818,0.0,1.0,0.0,0.0,Neutral
8329,1453862182894981121,0.041,0.739,0.22,0.872,Positive
8330,1453862145070813186,0.0,1.0,0.0,0.0,Neutral
8331,1453862134727720961,0.104,0.703,0.194,0.3989,Positive
8332,1453862117765959683,0.0,0.89,0.11,0.5574,Positive
8333,1453862004041601025,0.0,1.0,0.0,0.0,Neutral
8334,1453861961104384001,0.0,0.9,0.1,0.4767,Positive
8335,1453861817822982144,0.0,1.0,0.0,0.0,Neutral
8336,1453861798336077825,0.0,0.719,0.281,0.9336,Positive
8337,1453861731537727501,0.0,0.543,0.457,0.6369,Positive
8338,1453861716853362695,0.359,0.641,0.0,-0.807,Negative
8339,1453861672129646595,0.0,0.897,0.103,0.5526,Positive
8340,1453861662851694594,0.0,1.0,0.0,0.0,Neutral
8341,1453861641259569158,0.084,0.756,0.16,0.7096,Positive
8342,1453861552331821066,0.0,1.0,0.0,0.0,Neutral
8343,1453861516818755587,0.243,0.598,0.159,-0.7428,Negative
8344,1453861168796221441,0.0,1.0,0.0,0.0,Neutral
8345,1453861156188303365,0.0,0.917,0.083,0.4672,Positive
8346,1453861087904993281,0.237,0.461,0.302,-0.0031,Neutral
8347,1453861083287113730,0.121,0.725,0.154,0.1759,Positive
8348,1453861004635357187,0.0,1.0,0.0,0.0,Neutral
8349,1453861002496335878,0.176,0.824,0.0,-0.6771,Negative
8350,1453860925182709764,0.0,0.81,0.19,0.807,Positive
8351,1453860896074240002,0.0,1.0,0.0,0.0,Neutral
8352,1453860788079321094,0.0,1.0,0.0,0.0,Neutral
8353,1453860750083174403,0.0,1.0,0.0,0.0,Neutral
8354,1453860704147157000,0.0,1.0,0.0,0.0,Neutral
8355,1453860641928744965,0.174,0.826,0.0,-0.8676,Negative
8356,1453860571313496073,0.0,0.417,0.583,0.4215,Positive
8357,1453860535481610243,0.0,1.0,0.0,0.0,Neutral
8358,1453860521820762113,0.0,1.0,0.0,0.0,Neutral
8359,1453860377322610695,0.171,0.829,0.0,-0.8676,Negative
8360,1453860318447222790,0.0,0.634,0.366,0.8957,Positive
8361,1453860298402717705,0.3,0.7,0.0,-0.6289,Negative
8362,1453860276395204608,0.0,1.0,0.0,0.0,Neutral
8363,1453860257554436098,0.364,0.636,0.0,-0.9312,Negative
8364,1453860166391193601,0.091,0.909,0.0,-0.0762,Negative
8365,1453860119964528644,0.0,1.0,0.0,0.0,Neutral
8366,1453860084308717579,0.085,0.915,0.0,-0.0762,Negative
8367,1453860074447941638,0.204,0.387,0.409,0.926,Positive
8368,1453859987982270467,0.0,0.656,0.344,0.2732,Positive
8369,1453859971209175052,0.0,1.0,0.0,0.0,Neutral
8370,1453859912853835779,0.2,0.8,0.0,-0.4574,Negative
8371,1453859898408771590,0.137,0.695,0.168,0.34,Positive
8372,1453859897926459394,0.0,0.454,0.546,0.8143,Positive
8373,1453859870441041923,0.0,1.0,0.0,0.0,Neutral
8374,1453859698709569539,0.194,0.806,0.0,-0.34,Negative
8375,1453859564231614470,0.167,0.833,0.0,-0.1531,Negative
8376,1453859463350259717,0.0,0.193,0.807,0.636,Positive
8377,1453859441288298496,0.155,0.709,0.135,-0.0516,Negative
8378,1453859423554834432,0.0,1.0,0.0,0.0,Neutral
8379,1453859359159734272,0.0,1.0,0.0,0.0,Neutral
8380,1453859344605458443,0.0,0.913,0.087,0.2481,Positive
8381,1453859344081096707,0.0,1.0,0.0,0.0,Neutral
8382,1453859280717635589,0.0,1.0,0.0,0.0,Neutral
8383,1453859159418433543,0.0,1.0,0.0,0.0,Neutral
8384,1453858993152143365,0.0,1.0,0.0,0.0,Neutral
8385,1453858992141316105,0.203,0.608,0.189,0.2006,Positive
8386,1453858900491522057,0.0,1.0,0.0,0.0,Neutral
8387,1453858798712627209,0.0,1.0,0.0,0.0,Neutral
8388,1453858740827009026,0.0,1.0,0.0,0.0,Neutral
8389,1453858647998492672,0.0,1.0,0.0,0.0,Neutral
8390,1453858606407995393,0.0,1.0,0.0,0.0,Neutral
8391,1453858555954536452,0.0,0.818,0.182,0.4404,Positive
8392,1453858546047754241,0.0,1.0,0.0,0.0,Neutral
8393,1453858497955647490,0.0,0.859,0.141,0.3182,Positive
8394,1453858451004743685,0.0,1.0,0.0,0.0,Neutral
8395,1453858377914716160,0.0,0.706,0.294,0.3612,Positive
8396,1453858357438128133,0.0,0.796,0.204,0.3182,Positive
8397,1453858139007340548,0.0,1.0,0.0,0.0,Neutral
8398,1453858099132043264,0.609,0.391,0.0,-0.569,Negative
8399,1453857965920956425,0.0,1.0,0.0,0.0,Neutral
8400,1453857953866346498,0.0,1.0,0.0,0.0,Neutral
8401,1453857826355302406,0.0,1.0,0.0,0.0,Neutral
8402,1453857770848067587,0.375,0.625,0.0,-0.34,Negative
8403,1453857751692574720,0.0,0.8,0.2,0.3612,Positive
8404,1453857686974386178,0.0,0.208,0.792,0.5859,Positive
8405,1453857636441493506,0.0,0.893,0.107,0.5848,Positive
8406,1453857633446895619,0.204,0.796,0.0,-0.6249,Negative
8407,1453857572620935169,0.0,0.426,0.574,0.4019,Positive
8408,1453857565935382533,0.0,0.841,0.159,0.7783,Positive
8409,1453857557957816326,0.242,0.758,0.0,-0.6298,Negative
8410,1453857315883524100,0.227,0.719,0.054,-0.7391,Negative
8411,1453857308484636679,0.0,0.576,0.424,0.5283,Positive
8412,1453857288507121665,0.0,1.0,0.0,0.0,Neutral
8413,1453857278512099331,0.0,1.0,0.0,0.0,Neutral
8414,1453857266868924453,0.0,1.0,0.0,0.0,Neutral
8415,1453857253317042177,0.0,0.831,0.169,0.0572,Positive
8416,1453857246497189892,0.0,1.0,0.0,0.0,Neutral
8417,1453857209876721706,0.0,0.852,0.148,0.5893,Positive
8418,1453857200821227521,0.116,0.687,0.197,0.5719,Positive
8419,1453857186795466757,0.13,0.87,0.0,-0.7739,Negative
8420,1453857131774365696,0.0,0.652,0.348,0.4939,Positive
8421,1453857114942844934,0.0,1.0,0.0,0.0,Neutral
8422,1453857081392439296,0.0,1.0,0.0,0.0,Neutral
8423,1453857079119294464,0.0,1.0,0.0,0.0,Neutral
8424,1453857022437470224,0.341,0.659,0.0,-0.4767,Negative
8425,1453857020004773897,0.0,0.762,0.238,0.3612,Positive
8426,1453856954108063755,0.0,1.0,0.0,0.0,Neutral
8427,1453856936982503424,0.351,0.649,0.0,-0.4019,Negative
8428,1453856936278077462,0.0,1.0,0.0,0.0,Neutral
8429,1453856841935597569,0.0,0.628,0.372,0.928,Positive
8430,1453856788286164992,0.0,0.341,0.659,0.7003,Positive
8431,1453856694652612630,0.0,0.933,0.067,0.0772,Positive
8432,1453856492722008067,0.0,0.792,0.208,0.3869,Positive
8433,1453856474178916354,0.0,0.791,0.209,0.4404,Positive
8434,1453856329634701312,0.32,0.68,0.0,-0.5803,Negative
8435,1453856315286065157,0.0,0.8,0.2,0.3612,Positive
8436,1453856188827938822,0.0,1.0,0.0,0.0,Neutral
8437,1453856110960685086,0.239,0.761,0.0,-0.296,Negative
8438,1453856086071517185,0.229,0.647,0.124,-0.4767,Negative
8439,1453856069164445701,0.412,0.588,0.0,-0.1027,Negative
8440,1453856028454318082,0.0,0.88,0.12,0.6326,Positive
8441,1453855857922379776,0.047,0.902,0.051,0.0258,Neutral
8442,1453855851387793447,0.0,1.0,0.0,0.0,Neutral
8443,1453855842940358662,0.0,0.758,0.242,0.4939,Positive
8444,1453855839169785889,0.0,1.0,0.0,0.0,Neutral
8445,1453855811902615599,0.0,0.652,0.348,0.4939,Positive
8446,1453855762464137228,0.0,0.863,0.137,0.2263,Positive
8447,1453855713474727939,0.0,1.0,0.0,0.0,Neutral
8448,1453855663940153352,0.088,0.883,0.028,-0.5273,Negative
8449,1453855652976242698,0.0,0.742,0.258,0.7425,Positive
8450,1453855619732045830,0.0,1.0,0.0,0.0,Neutral
8451,1453855606172004378,0.758,0.242,0.0,-0.7398,Negative
8452,1453855574895079428,0.411,0.589,0.0,-0.5399,Negative
8453,1453855466107322371,0.0,1.0,0.0,0.0,Neutral
8454,1453855439041417221,0.0,1.0,0.0,0.0,Neutral
8455,1453855419059908629,0.0,0.811,0.189,0.2732,Positive
8456,1453855395097849865,0.0,1.0,0.0,0.0,Neutral
8457,1453855185751588866,0.194,0.754,0.052,-0.7845,Negative
8458,1453855182677282817,0.167,0.833,0.0,-0.1027,Negative
8459,1453855149881966594,0.0,0.805,0.195,0.4404,Positive
8460,1453854955714977797,0.0,1.0,0.0,0.0,Neutral
8461,1453854834118078490,0.0,1.0,0.0,0.0,Neutral
8462,1453854827633684499,0.0,1.0,0.0,0.0,Neutral
8463,1453854817294725151,0.253,0.747,0.0,-0.5256,Negative
8464,1453854809094860811,0.545,0.455,0.0,-0.5574,Negative
8465,1453854793777176578,0.0,1.0,0.0,0.0,Neutral
8466,1453854704228728835,0.0,1.0,0.0,0.0,Neutral
8467,1453854670242287618,0.0,1.0,0.0,0.0,Neutral
8468,1453854653276467214,0.0,1.0,0.0,0.0,Neutral
8469,1453854635719110671,0.0,0.57,0.43,0.8762,Positive
8470,1453854600021250050,0.0,1.0,0.0,0.0,Neutral
8471,1453854571177066498,0.0,1.0,0.0,0.0,Neutral
8472,1453854553812520961,0.082,0.788,0.13,0.34,Positive
8473,1453854546242023451,0.0,1.0,0.0,0.0,Neutral
8474,1453854454944501764,0.0,1.0,0.0,0.0,Neutral
8475,1453854405753643011,0.0,1.0,0.0,0.0,Neutral
8476,1453854396119461889,0.0,1.0,0.0,0.0,Neutral
8477,1453854342558232616,0.0,1.0,0.0,0.0,Neutral
8478,1453854294478925856,0.0,1.0,0.0,0.0,Neutral
8479,1453854165919100929,0.0,0.485,0.515,0.6486,Positive
8480,1453854121782652954,0.0,0.861,0.139,0.3804,Positive
8481,1453854121103020039,0.279,0.721,0.0,-0.4767,Negative
8482,1453854111200280578,0.0,0.87,0.13,0.4588,Positive
8483,1453854081492168748,0.0,1.0,0.0,0.0,Neutral
8484,1453854068791783427,0.0,0.682,0.318,0.6369,Positive
8485,1453853993164234754,0.0,1.0,0.0,0.0,Neutral
8486,1453853979457163266,0.0,1.0,0.0,0.0,Neutral
8487,1453853867054022659,0.0,1.0,0.0,0.0,Neutral
8488,1453853799563415552,0.0,0.666,0.334,0.5448,Positive
8489,1453853787907571714,0.0,1.0,0.0,0.0,Neutral
8490,1453853760208396292,0.301,0.699,0.0,-0.6486,Negative
8491,1453853673398968324,0.0,0.5,0.5,0.4588,Positive
8492,1453853593707196433,0.486,0.395,0.119,-0.8176,Negative
8493,1453853491634614305,0.0,1.0,0.0,0.0,Neutral
8494,1453853472101740569,0.207,0.38,0.413,0.9468,Positive
8495,1453853467932569607,0.042,0.835,0.123,0.6458,Positive
8496,1453853386458247187,0.0,1.0,0.0,0.0,Neutral
8497,1453853323602259972,0.0,0.891,0.109,0.7288,Positive
8498,1453853279738376221,0.245,0.755,0.0,-0.3818,Negative
8499,1453853278513647618,0.0,0.673,0.327,0.5267,Positive
8500,1453853237652729885,0.0,1.0,0.0,0.0,Neutral
8501,1453853196313669637,0.0,1.0,0.0,0.0,Neutral
8502,1453853137748566016,0.0,1.0,0.0,0.0,Neutral
8503,1453853089543380994,0.0,1.0,0.0,0.0,Neutral
8504,1453853049097687040,0.0,1.0,0.0,0.0,Neutral
8505,1453852934308081711,0.0,0.479,0.521,0.8225,Positive
8506,1453852890662113280,0.275,0.725,0.0,-0.6908,Negative
8507,1453852757375561748,0.0,1.0,0.0,0.0,Neutral
8508,1453852724009787392,0.19,0.81,0.0,-0.6124,Negative
8509,1453852694339145731,0.0,1.0,0.0,0.0,Neutral
8510,1453852659535028225,0.0,1.0,0.0,0.0,Neutral
8511,1453852622964682756,0.11,0.75,0.14,0.0539,Positive
8512,1453852517939531782,0.0,1.0,0.0,0.0,Neutral
8513,1453852471571386372,0.0,0.88,0.12,0.5267,Positive
8514,1453852455481925637,0.0,1.0,0.0,0.0,Neutral
8515,1453852385047195701,0.0,1.0,0.0,0.0,Neutral
8516,1453852345247445075,0.0,1.0,0.0,0.0,Neutral
8517,1453852313727111171,0.0,1.0,0.0,0.0,Neutral
8518,1453852250065932290,0.0,1.0,0.0,0.0,Neutral
8519,1453852155207507968,0.244,0.756,0.0,-0.8657,Negative
8520,1453851969504911360,0.0,0.793,0.207,0.8658,Positive
8521,1453851832342564865,0.0,1.0,0.0,0.0,Neutral
8522,1453851810121363494,0.0,0.89,0.11,0.2732,Positive
8523,1453851776701149191,0.0,1.0,0.0,0.0,Neutral
8524,1453851704940630023,0.0,1.0,0.0,0.0,Neutral
8525,1453851628247953413,0.084,0.581,0.335,0.8316,Positive
8526,1453851580197785603,0.0,1.0,0.0,0.0,Neutral
8527,1453851488455995396,0.355,0.645,0.0,-0.6597,Negative
8528,1453851479677177862,0.185,0.815,0.0,-0.6739,Negative
8529,1453851475403321360,0.0,1.0,0.0,0.0,Neutral
8530,1453851352824786947,0.0,1.0,0.0,0.0,Neutral
8531,1453851347422416897,0.196,0.749,0.055,-0.81,Negative
8532,1453851340568989697,0.0,1.0,0.0,0.0,Neutral
8533,1453851304586096695,0.0,1.0,0.0,0.0,Neutral
8534,1453851257899298830,0.0,1.0,0.0,0.0,Neutral
8535,1453851214404329472,0.0,1.0,0.0,0.0,Neutral
8536,1453851032765845510,0.0,0.766,0.234,0.5994,Positive
8537,1453851016307384320,0.0,1.0,0.0,0.0,Neutral
8538,1453851001446830082,0.065,0.935,0.0,-0.1027,Negative
8539,1453850996250226699,0.129,0.871,0.0,-0.5719,Negative
8540,1453850981511356416,0.0,1.0,0.0,0.0,Neutral
8541,1453850964432236570,0.0,0.968,0.032,0.0772,Positive
8542,1453850955489980451,0.0,1.0,0.0,0.0,Neutral
8543,1453850931653750824,0.241,0.556,0.204,-0.25,Negative
8544,1453850837885890602,0.0,1.0,0.0,0.0,Neutral
8545,1453850792717275142,0.143,0.754,0.103,-0.5187,Negative
8546,1453850779844943876,0.0,1.0,0.0,0.0,Neutral
8547,1453850698873913345,0.0,1.0,0.0,0.0,Neutral
8548,1453850690070188035,0.167,0.588,0.245,0.2023,Positive
8549,1453850661062254592,0.061,0.816,0.122,0.4767,Positive
8550,1453850656821891072,0.0,1.0,0.0,0.0,Neutral
8551,1453850643156721666,0.0,0.762,0.238,0.3612,Positive
8552,1453850633920974851,0.0,1.0,0.0,0.0,Neutral
8553,1453850539092062227,0.0,1.0,0.0,0.0,Neutral
8554,1453850485014806530,0.0,1.0,0.0,0.0,Neutral
8555,1453850243964055590,0.226,0.476,0.298,0.1531,Positive
8556,1453850231850799106,0.0,0.554,0.446,0.9167,Positive
8557,1453850182534184963,0.07,0.93,0.0,-0.128,Negative
8558,1453850135713103873,0.0,0.584,0.416,0.7506,Positive
8559,1453850113248571413,0.0,1.0,0.0,0.0,Neutral
8560,1453850088128724998,0.402,0.598,0.0,-0.9571,Negative
8561,1453850082613374995,0.0,1.0,0.0,0.0,Neutral
8562,1453850069279522817,0.043,0.729,0.228,0.8442,Positive
8563,1453849922374180864,0.0,1.0,0.0,0.0,Neutral
8564,1453849912043401220,0.0,0.777,0.223,0.3182,Positive
8565,1453849907425685522,0.12,0.676,0.204,0.6822,Positive
8566,1453849867504300058,0.0,0.859,0.141,0.4168,Positive
8567,1453849859581218821,0.0,1.0,0.0,0.0,Neutral
8568,1453849817046822913,0.0,1.0,0.0,0.0,Neutral
8569,1453849809375440917,0.169,0.831,0.0,-0.7845,Negative
8570,1453849762353094663,0.0,1.0,0.0,0.0,Neutral
8571,1453849756304818184,0.0,1.0,0.0,0.0,Neutral
8572,1453849734452432897,0.192,0.808,0.0,-0.2808,Negative
8573,1453849732401573888,0.118,0.68,0.201,0.6822,Positive
8574,1453849717063004181,0.375,0.625,0.0,-0.34,Negative
8575,1453849699832799234,0.0,1.0,0.0,0.0,Neutral
8576,1453849682480967694,0.0,0.878,0.122,0.4939,Positive
